0.000000, 0.000000, 0.000005, -0.000005
0.000000, 1.000000, 0.000005, -0.000009
0.000000, 2.000000, 0.000005, -0.000014
0.000000, 3.000000, 0.000005, -0.000019
0.000000, 4.000000, 0.000005, -0.000024
0.000000, 5.000000, 0.000005, -0.000029
0.000000, 6.000000, 0.000005, -0.000034
0.000000, 7.000000, 0.000005, -0.000038
0.000000, 8.000000, 0.000005, -0.000043
0.000000, 9.000000, 0.000005, -0.000048
0.000000, 10.000000, 0.000005, -0.000053
0.000000, 11.000000, 0.000005, -0.000058
0.000000, 12.000000, 0.000005, -0.000063
0.000000, 13.000000, 0.000005, -0.000068
0.000000, 14.000000, 0.000005, -0.000073
0.000000, 15.000000, 0.000005, -0.000077
0.000000, 16.000000, 0.000004, -0.000082
0.000000, 17.000000, 0.000004, -0.000086
0.000000, 18.000000, 0.000004, -0.000090
0.000000, 19.000000, 0.000003, -0.000093
0.000000, 20.000000, 0.000003, -0.000096
0.000000, 21.000000, 0.000002, -0.000099
0.000000, 22.000000, 0.000002, -0.000101
0.000000, 23.000000, 0.000001, -0.000102
0.000000, 24.000000, 0.000001, -0.000103
0.000000, 25.000000, 0.000000, -0.000103
0.000000, 26.000000, -0.000000, -0.000103
0.000000, 27.000000, -0.000001, -0.000102
0.000000, 28.000000, -0.000002, -0.000100
0.000000, 29.000000, -0.000002, -0.000098
0.000000, 30.000000, -0.000003, -0.000096
0.000000, 31.000000, -0.000003, -0.000092
0.000000, 32.000000, -0.000004, -0.000089
0.000000, 33.000000, -0.000004, -0.000085
0.000000, 34.000000, -0.000004, -0.000081
0.000000, 35.000000, -0.000004, -0.000076
0.000000, 36.000000, -0.000005, -0.000072
0.000000, 37.000000, -0.000005, -0.000067
0.000000, 38.000000, -0.000005, -0.000062
0.000000, 39.000000, -0.000005, -0.000057
0.000000, 40.000000, -0.000005, -0.000051
0.000000, 41.000000, -0.000005, -0.000046
0.000000, 42.000000, -0.000005, -0.000041
0.000000, 43.000000, -0.000005, -0.000036
0.000000, 44.000000, -0.000005, -0.000031
0.000000, 45.000000, -0.000005, -0.000025
0.000000, 46.000000, -0.000005, -0.000020
0.000000, 47.000000, -0.000005, -0.000015
0.000000, 48.000000, -0.000005, -0.000010
0.000000, 49.000000, -0.000005, -0.000005
1.000000, 0.000000, 0.000009, -0.000005
1.000000, 1.000000, 0.000010, -0.000009
1.000000, 2.000000, 0.000010, -0.000014
1.000000, 3.000000, 0.000010, -0.000019
1.000000, 4.000000, 0.000010, -0.000024
1.000000, 5.000000, 0.000010, -0.000029
1.000000, 6.000000, 0.000010, -0.000034
1.000000, 7.000000, 0.000010, -0.000039
1.000000, 8.000000, 0.000010, -0.000044
1.000000, 9.000000, 0.000010, -0.000049
1.000000, 10.000000, 0.000010, -0.000054
1.000000, 11.000000, 0.000010, -0.000059
1.000000, 12.000000, 0.000010, -0.000064
1.000000, 13.000000, 0.000010, -0.000068
1.000000, 14.000000, 0.000009, -0.000073
1.000000, 15.000000, 0.000009, -0.000078
1.000000, 16.000000, 0.000009, -0.000082
1.000000, 17.000000, 0.000008, -0.000086
1.000000, 18.000000, 0.000007, -0.000090
1.000000, 19.000000, 0.000007, -0.000094
1.000000, 20.000000, 0.000006, -0.000097
1.000000, 21.000000, 0.000005, -0.000099
1.000000, 22.000000, 0.000004, -0.000101
1.000000, 23.000000, 0.000003, -0.000103
1.000000, 24.000000, 0.000001, -0.000104
1.000000, 25.000000, 0.000000, -0.000104
1.000000, 26.000000, -0.000001, -0.000104
1.000000, 27.000000, -0.000002, -0.000103
1.000000, 28.000000, -0.000003, -0.000101
1.000000, 29.000000, -0.000004, -0.000099
1.000000, 30.000000, -0.000005, -0.000096
1.000000, 31.000000, -0.000006, -0.000093
1.000000, 32.000000, -0.000007, -0.000089
1.000000, 33.000000, -0.000008, -0.000085
1.000000, 34.000000, -0.000008, -0.000081
1.000000, 35.000000, -0.000009, -0.000077
1.000000, 36.000000, -0.000009, -0.000072
1.000000, 37.000000, -0.000010, -0.000067
1.000000, 38.000000, -0.000010, -0.000062
1.000000, 39.000000, -0.000010, -0.000057
1.000000, 40.000000, -0.000010, -0.000051
1.000000, 41.000000, -0.000010, -0.000046
1.000000, 42.000000, -0.000010, -0.000041
1.000000, 43.000000, -0.000010, -0.000036
1.000000, 44.000000, -0.000010, -0.000031
1.000000, 45.000000, -0.000010, -0.000025
1.000000, 46.000000, -0.000010, -0.000020
1.000000, 47.000000, -0.000010, -0.000015
1.000000, 48.000000, -0.000010, -0.000010
1.000000, 49.000000, -0.000010, -0.000005
2.000000, 0.000000, 0.000014, -0.000005
2.000000, 1.000000, 0.000014, -0.000009
2.000000, 2.000000, 0.000014, -0.000014
2.000000, 3.000000, 0.000015, -0.000019
2.000000, 4.000000, 0.000015, -0.000024
2.000000, 5.000000, 0.000015, -0.000029
2.000000, 6.000000, 0.000015, -0.000034
2.000000, 7.000000, 0.000015, -0.000039
