1.000000, 15.000000, -0.000137, -0.000016
1.000000, 16.000000, -0.000145, -0.000015
1.000000, 17.000000, -0.000152, -0.000014
1.000000, 18.000000, -0.000159, -0.000013
1.000000, 19.000000, -0.000166, -0.000012
1.000000, 20.000000, -0.000171, -0.000010
1.000000, 21.000000, -0.000176, -0.000008
1.000000, 22.000000, -0.000180, -0.000006
1.000000, 23.000000, -0.000183, -0.000004
1.000000, 24.000000, -0.000184, -0.000002
1.000000, 25.000000, -0.000185, 0.000000
1.000000, 26.000000, -0.000184, 0.000002
1.000000, 27.000000, -0.000182, 0.000005
1.000000, 28.000000, -0.000179, 0.000007
1.000000, 29.000000, -0.000175, 0.000009
1.000000, 30.000000, -0.000170, 0.000010
1.000000, 31.000000, -0.000165, 0.000012
1.000000, 32.000000, -0.000158, 0.000014
1.000000, 33.000000, -0.000151, 0.000015
1.000000, 34.000000, -0.000143, 0.000016
1.000000, 35.000000, -0.000134, 0.000017
1.000000, 36.000000, -0.000126, 0.000017
1.000000, 37.000000, -0.000117, 0.000018
1.000000, 38.000000, -0.000108, 0.000018
1.000000, 39.000000, -0.000099, 0.000018
1.000000, 40.000000, -0.000089, 0.000018
1.000000, 41.000000, -0.000080, 0.000018
1.000000, 42.000000, -0.000071, 0.000018
1.000000, 43.000000, -0.000062, 0.000018
1.000000, 44.000000, -0.000053, 0.000018
1.000000, 45.000000, -0.000044, 0.000018
1.000000, 46.000000, -0.000035, 0.000018
1.000000, 47.000000, -0.000026, 0.000017
1.000000, 48.000000, -0.000017, 0.000017
1.000000, 49.000000, -0.000009, 0.000017
2.000000, 0.000000, -0.000008, -0.000024
2.000000, 1.000000, -0.000016, -0.000024
2.000000, 2.000000, -0.000025, -0.000025
2.000000, 3.000000, -0.000033, -0.000025
2.000000, 4.000000, -0.000041, -0.000025
2.000000, 5.000000, -0.000050, -0.000025
2.000000, 6.000000, -0.000058, -0.000026
2.000000, 7.000000, -0.000067, -0.000026
2.000000, 8.000000, -0.000076, -0.000026
2.000000, 9.000000, -0.000085, -0.000026
2.000000, 10.000000, -0.000094, -0.000026
2.000000, 11.000000, -0.000103, -0.000026
2.000000, 12.000000, -0.000112, -0.000026
2.000000, 13.000000, -0.000122, -0.000026
2.000000, 14.000000, -0.000131, -0.000025
2.000000, 15.000000, -0.000139, -0.000024
2.000000, 16.000000, -0.000148, -0.000023
2.000000, 17.000000, -0.000156, -0.000022
2.000000, 18.000000, -0.000163, -0.000020
2.000000, 19.000000, -0.000170, -0.000018
2.000000, 20.000000, -0.000176, -0.000015
2.000000, 21.000000, -0.000181, -0.000013
2.000000, 22.000000, -0.000185, -0.000010
2.000000, 23.000000, -0.000188, -0.000006
2.000000, 24.000000, -0.000190, -0.000003
2.000000, 25.000000, -0.000191, 0.000000
2.000000, 26.000000, -0.000190, 0.000004
2.000000, 27.000000, -0.000188, 0.000007
2.000000, 28.000000, -0.000185, 0.000010
2.000000, 29.000000, -0.000180, 0.000013
2.000000, 30.000000, -0.000175, 0.000016
2.000000, 31.000000, -0.000169, 0.000018
2.000000, 32.000000, -0.000162, 0.000021
2.000000, 33.000000, -0.000154, 0.000022
2.000000, 34.000000, -0.000146, 0.000024
2.000000, 35.000000, -0.000137, 0.000025
2.000000, 36.000000, -0.000128, 0.000026
2.000000, 37.000000, -0.000119, 0.000027
2.000000, 38.000000, -0.000110, 0.000027
2.000000, 39.000000, -0.000100, 0.000027
2.000000, 40.000000, -0.000091, 0.000027
2.000000, 41.000000, -0.000081, 0.000027
2.000000, 42.000000, -0.000072, 0.000027
2.000000, 43.000000, -0.000063, 0.000027
2.000000, 44.000000, -0.000053, 0.000027
2.000000, 45.000000, -0.000044, 0.000027
2.000000, 46.000000, -0.000035, 0.000026
2.000000, 47.000000, -0.000026, 0.000026
2.000000, 48.000000, -0.000018, 0.000026
2.000000, 49.000000, -0.000009, 0.000026
3.000000, 0.000000, -0.000008, -0.000033
3.000000, 1.000000, -0.000016, -0.000033
3.000000, 2.000000, -0.000025, -0.000033
3.000000, 3.000000, -0.000033, -0.000033
3.000000, 4.000000, -0.000042, -0.000034
3.000000, 5.000000, -0.000050, -0.000034
3.000000, 6.000000, -0.000059, -0.000034
3.000000, 7.000000, -0.000068, -0.000035
3.000000, 8.000000, -0.000077, -0.000035
3.000000, 9.000000, -0.000086, -0.000035
3.000000, 10.000000, -0.000096, -0.000036
3.000000, 11.000000, -0.000105, -0.000036
3.000000, 12.000000, -0.000115, -0.000036
3.000000, 13.000000, -0.000124, -0.000035
3.000000, 14.000000, -0.000134, -0.000034
3.000000, 15.000000, -0.000143, -0.000033
3.000000, 16.000000, -0.000152, -0.000032
3.000000, 17.000000, -0.000161, -0.000030
3.000000, 18.000000, -0.000169, -0.000027
3.000000, 19.000000, -0.000176, -0.000025
3.000000, 20.000000, -0.000183, -0.000021
3.000000, 21.000000, -0.000189, -0.000017
3.000000, 22.000000, -0.000193, -0.000013
3.000000, 23.000000, -0.000196, -0.000009
3.000000, 24.000000, -0.000198, -0.000004
3.000000, 25.000000, -0.000199, 0.000000
3.000000, 26.000000, -0.000198, 0.000005
3.000000, 27.000000, -0.000196, 0.000010
3.000000, 28.000000, -0.000192, 0.000014
3.000000, 29.000000, -0.000188, 0.000018
3.000000, 30.000000, -0.000182, 0.000022
3.000000, 31.000000, -0.000175, 0.000025
3.000000, 32.000000, -0.000168, 0.000028
3.000000, 33.000000, -0.000159, 0.000031
3.000000, 34.000000, -0.000150, 0.000033
3.000000, 35.000000, -0.000141, 0.000034
3.000000, 36.000000, -0.000132, 0.000035
3.000000, 37.000000, -0.000122, 0.000036
3.000000, 38.000000, -0.000112, 0.000037
3.000000, 39.000000, -0.000102, 0.000037
3.000000, 40.000000, -0.000092, 0.000037
3.000000, 41.000000, -0.000083, 0.000037
3.000000, 42.000000, -0.000073, 0.000037
3.000000, 43.000000, -0.000063, 0.000036
3.000000, 44.000000, -0.000054, 0.000036
3.000000, 45.000000, -0.000045, 0.000036
3.000000, 46.000000, -0.000036, 0.000035
3.000000, 47.000000, -0.000027, 0.000035
3.000000, 48.000000, -0.000018, 0.000035
3.000000, 49.000000, -0.000009, 0.000035
4.000000, 0.000000, -0.000008, -0.000041
4.000000, 1.000000, -0.000017, -0.000041
4.000000, 2.000000, -0.000025, -0.000041
4.000000, 3.000000, -0.000034, -0.000042
4.000000, 4.000000, -0.000042, -0.000042
4.000000, 5.000000, -0.000051, -0.000043
4.000000, 6.000000, -0.000060, -0.000043
4.000000, 7.000000, -0.000069, -0.000044
4.000000, 8.000000, -0.000079, -0.000045
4.000000, 9.000000, -0.000088, -0.000045
4.000000, 10.000000, -0.000098, -0.000045
4.000000, 11.000000, -0.000108, -0.000045
4.000000, 12.000000, -0.000118, -0.000045
4.000000, 13.000000, -0.000128, -0.000045
4.000000, 14.000000, -0.000138, -0.000044
4.000000, 15.000000, -0.000148, -0.000043
4.000000, 16.000000, -0.000158, -0.000041
4.000000, 17.000000, -0.000168, -0.000038
4.000000, 18.000000, -0.000176, -0.000035
4.000000, 19.000000, -0.000185, -0.000032
4.000000, 20.000000, -0.000192, -0.000028
4.000000, 21.000000, -0.000198, -0.000023
4.000000, 22.000000, -0.000203, -0.000017
4.000000, 23.000000, -0.000207, -0.000012
4.000000, 24.000000, -0.000209, -0.000006
4.000000, 25.000000, -0.000210, 0.000000
4.000000, 26.000000, -0.000209, 0.000007
4.000000, 27.000000, -0.000206, 0.000013
4.000000, 28.000000, -0.000203, 0.000018
4.000000, 29.000000, -0.000197, 0.000024
4.000000, 30.000000, -0.000191, 0.000029
4.000000, 31.000000, -0.000183, 0.000033
4.000000, 32.000000, -0.000175, 0.000037
4.000000, 33.000000, -0.000166, 0.000040
4.000000, 34.000000, -0.000156, 0.000042
4.000000, 35.000000, -0.000146, 0.000044
4.000000, 36.000000, -0.000136, 0.000045
4.000000, 37.000000, -0.000126, 0.000046
4.000000, 38.000000, -0.000115, 0.000047
4.000000, 39.000000, -0.000105, 0.000047
4.000000, 40.000000, -0.000095, 0.000047
4.000000, 41.000000, -0.000084, 0.000047
4.000000, 42.000000, -0.000074, 0.000046
4.000000, 43.000000, -0.000065, 0.000046
4.000000, 44.000000, -0.000055, 0.000046
4.000000, 45.000000, -0.000046, 0.000045
4.000000, 46.000000, -0.000036, 0.000045
4.000000, 47.000000, -0.000027, 0.000044
4.000000, 48.000000, -0.000018, 0.000044
4.000000, 49.000000, -0.000009, 0.000044
5.000000, 0.000000, -0.000008, -0.000049
5.000000, 1.000000, -0.000017, -0.000049
5.000000, 2.000000, -0.000025, -0.000050
5.000000, 3.000000, -0.000034, -0.000050
5.000000, 4.000000, -0.000043, -0.000051
5.000000, 5.000000, -0.000052, -0.000052
5.000000, 6.000000, -0.000061, -0.000053
5.000000, 7.000000, -0.000070, -0.000053
5.000000, 8.000000, -0.000080, -0.000054
5.000000, 9.000000, -0.000090, -0.000055
5.000000, 10.000000, -0.000101, -0.000055
5.000000, 11.000000, -0.000111, -0.000056
5.000000, 12.000000, -0.000122, -0.000056
5.000000, 13.000000, -0.000133, -0.000055
5.000000, 14.000000, -0.000144, -0.000055
5.000000, 15.000000, -0.000155, -0.000053
5.000000, 16.000000, -0.000165, -0.000051
5.000000, 17.000000, -0.000176, -0.000048
5.000000, 18.000000, -0.000186, -0.000044
5.000000, 19.000000, -0.000195, -0.000040
5.000000, 20.000000, -0.000203, -0.000035
5.000000, 21.000000, -0.000210, -0.000029
5.000000, 22.000000, -0.000216, -0.000022
5.000000, 23.000000, -0.000220, -0.000015
5.000000, 24.000000, -0.000223, -0.000007
5.000000, 25.000000, -0.000224, 0.000001
5.000000, 26.000000, -0.000223, 0.000008
5.000000, 27.000000, -0.000220, 0.000016
5.000000, 28.000000, -0.000216, 0.000023
5.000000, 29.000000, -0.000210, 0.000030
5.000000, 30.000000, -0.000202, 0.000036
5.000000, 31.000000, -0.000194, 0.000041
5.000000, 32.000000, -0.000184, 0.000046
5.000000, 33.000000, -0.000174, 0.000049
5.000000, 34.000000, -0.000164, 0.000052
5.000000, 35.000000, -0.000153, 0.000055
5.000000, 36.000000, -0.000141, 0.000056
5.000000, 37.000000, -0.000130, 0.000057
5.000000, 38.000000, -0.000119, 0.000058
5.000000, 39.000000, -0.000108, 0.000058
5.000000, 40.000000, -0.000097, 0.000057
5.000000, 41.000000, -0.000086, 0.000057
5.000000, 42.000000, -0.000076, 0.000056
5.000000, 43.000000, -0.000066, 0.000056
5.000000, 44.000000, -0.000056, 0.000055
5.000000, 45.000000, -0.000046, 0.000055
5.000000, 46.000000, -0.000037, 0.000054
5.000000, 47.000000, -0.000027, 0.000053
5.000000, 48.000000, -0.000018, 0.000053
5.000000, 49.000000, -0.000009, 0.000053
6.000000, 0.000000, -0.000008, -0.000058
6.000000, 1.000000, -0.000017, -0.000058
6.000000, 2.000000, -0.000026, -0.000058
6.000000, 3.000000, -0.000034, -0.000059
6.000000, 4.000000, -0.000043, -0.000060
6.000000, 5.000000, -0.000053, -0.000061
6.000000, 6.000000, -0.000062, -0.000062
6.000000, 7.000000, -0.000072, -0.000063
6.000000, 8.000000, -0.000082, -0.000064
6.000000, 9.000000, -0.000093, -0.000065
6.000000, 10.000000, -0.000103, -0.000066
6.000000, 11.000000, -0.000115, -0.000067
6.000000, 12.000000, -0.000126, -0.000067
6.000000, 13.000000, -0.000138, -0.000067
6.000000, 14.000000, -0.000150, -0.000066
6.000000, 15.000000, -0.000162, -0.000064
6.000000, 16.000000, -0.000174, -0.000062
6.000000, 17.000000, -0.000186, -0.000059
6.000000, 18.000000, -0.000197, -0.000055
6.000000, 19.000000, -0.000208, -0.000049
6.000000, 20.000000, -0.000217, -0.000043
6.000000, 21.000000, -0.000226, -0.000036
6.000000, 22.000000, -0.000232, -0.000027
6.000000, 23.000000, -0.000237, -0.000019
6.000000, 24.000000, -0.000241, -0.000009
6.000000, 25.000000, -0.000241, 0.000001
6.000000, 26.000000, -0.000240, 0.000010
6.000000, 27.000000, -0.000237, 0.000020
6.000000, 28.000000, -0.000232, 0.000029
6.000000, 29.000000, -0.000225, 0.000037
6.000000, 30.000000, -0.000217, 0.000044
6.000000, 31.000000, -0.000207, 0.000051
6.000000, 32.000000, -0.000196, 0.000056
6.000000, 33.000000, -0.000184, 0.000060
6.000000, 34.000000, -0.000172, 0.000064
6.000000, 35.000000, -0.000160, 0.000066
6.000000, 36.000000, -0.000148, 0.000068
6.000000, 37.000000, -0.000136, 0.000069
6.000000, 38.000000, -0.000123, 0.000069
6.000000, 39.000000, -0.000112, 0.000069
6.000000, 40.000000, -0.000100, 0.000069
6.000000, 41.000000, -0.000089, 0.000068
6.000000, 42.000000, -0.000078, 0.000067
6.000000, 43.000000, -0.000067, 0.000066
6.000000, 44.000000, -0.000057, 0.000065
6.000000, 45.000000, -0.000047, 0.000064
6.000000, 46.000000, -0.000037, 0.000063
6.000000, 47.000000, -0.000028, 0.000063
6.000000, 48.000000, -0.000018, 0.000062
6.000000, 49.000000, -0.000009, 0.000062
7.000000, 0.000000, -0.000009, -0.000066
7.000000, 1.000000, -0.000017, -0.000067
7.000000, 2.000000, -0.000026, -0.000067
7.000000, 3.000000, -0.000035, -0.000068
7.000000, 4.000000, -0.000044, -0.000069
7.000000, 5.000000, -0.000053, -0.000070
7.000000, 6.000000, -0.000063, -0.000072
7.000000, 7.000000, -0.000073, -0.000073
7.000000, 8.000000, -0.000084, -0.000075
7.000000, 9.000000, -0.000095, -0.000076
7.000000, 10.000000, -0.000107, -0.000078
7.000000, 11.000000, -0.000119, -0.000079
7.000000, 12.000000, -0.000131, -0.000079
7.000000, 13.000000, -0.000144, -0.000079
7.000000, 14.000000, -0.000157, -0.000079
7.000000, 15.000000, -0.000171, -0.000077
7.000000, 16.000000, -0.000185, -0.000075
7.000000, 17.000000, -0.000198, -0.000071
7.000000, 18.000000, -0.000211, -0.000066
7.000000, 19.000000, -0.000223, -0.000060
7.000000, 20.000000, -0.000235, -0.000053
7.000000, 21.000000, -0.000244, -0.000044
7.000000, 22.000000, -0.000253, -0.000034
7.000000, 23.000000, -0.000259, -0.000023
7.000000, 24.000000, -0.000262, -0.000011
7.000000, 25.000000, -0.000263, 0.000001
7.000000, 26.000000, -0.000262, 0.000013
7.000000, 27.000000, -0.000258, 0.000024
7.000000, 28.000000, -0.000252, 0.000035
7.000000, 29.000000, -0.000244, 0.000045
7.000000, 30.000000, -0.000234, 0.000054
7.000000, 31.000000, -0.000222, 0.000062
7.000000, 32.000000, -0.000210, 0.000068
7.000000, 33.000000, -0.000197, 0.000073
7.000000, 34.000000, -0.000183, 0.000077
7.000000, 35.000000, -0.000169, 0.000079
7.000000, 36.000000, -0.000155, 0.000081
7.000000, 37.000000, -0.000142, 0.000081
7.000000, 38.000000, -0.000128, 0.000082
7.000000, 39.000000, -0.000116, 0.000081
7.000000, 40.000000, -0.000103, 0.000080
7.000000, 41.000000, -0.000091, 0.000079
7.000000, 42.000000, -0.000080, 0.000078
7.000000, 43.000000, -0.000069, 0.000077
7.000000, 44.000000, -0.000058, 0.000075
7.000000, 45.000000, -0.000048, 0.000074
7.000000, 46.000000, -0.000038, 0.000073
7.000000, 47.000000, -0.000028, 0.000072
7.000000, 48.000000, -0.000019, 0.000072
7.000000, 49.000000, -0.000009, 0.000072
8.000000, 0.000000, -0.000009, -0.000075
8.000000, 1.000000, -0.000017, -0.000075
8.000000, 2.000000, -0.000026, -0.000076
8.000000, 3.000000, -0.000035, -0.000077
8.000000, 4.000000, -0.000045, -0.000079
8.000000, 5.000000, -0.000054, -0.000080
8.000000, 6.000000, -0.000064, -0.000082
8.000000, 7.000000, -0.000075, -0.000084
8.000000, 8.000000, -0.000086, -0.000086
8.000000, 9.000000, -0.000098, -0.000088
8.000000, 10.000000, -0.000110, -0.000090
8.000000, 11.000000, -0.000123, -0.000091
8.000000, 12.000000, -0.000137, -0.000092
8.000000, 13.000000, -0.000151, -0.000093
8.000000, 14.000000, -0.000166, -0.000093
8.000000, 15.000000, -0.000181, -0.000092
8.000000, 16.000000, -0.000197, -0.000089
8.000000, 17.000000, -0.000212, -0.000085
8.000000, 18.000000, -0.000227, -0.000080
8.000000, 19.000000, -0.000242, -0.000073
8.000000, 20.000000, -0.000255, -0.000064
8.000000, 21.000000, -0.000267, -0.000054
8.000000, 22.000000, -0.000277, -0.000042
8.000000, 23.000000, -0.000284, -0.000028
8.000000, 24.000000, -0.000289, -0.000014
8.000000, 25.000000, -0.000290, 0.000001
8.000000, 26.000000, -0.000289, 0.000016
8.000000, 27.000000, -0.000284, 0.000030
8.000000, 28.000000, -0.000277, 0.000043
8.000000, 29.000000, -0.000266, 0.000055
8.000000, 30.000000, -0.000254, 0.000066
8.000000, 31.000000, -0.000241, 0.000075
8.000000, 32.000000, -0.000226, 0.000082
8.000000, 33.000000, -0.000211, 0.000087
8.000000, 34.000000, -0.000195, 0.000091
8.000000, 35.000000, -0.000179, 0.000094
8.000000, 36.000000, -0.000164, 0.000095
8.000000, 37.000000, -0.000149, 0.000096
8.000000, 38.000000, -0.000134, 0.000095
8.000000, 39.000000, -0.000120, 0.000094
8.000000, 40.000000, -0.000107, 0.000093
8.000000, 41.000000, -0.000094, 0.000091
8.000000, 42.000000, -0.000082, 0.000089
8.000000, 43.000000, -0.000070, 0.000088
8.000000, 44.000000, -0.000059, 0.000086
8.000000, 45.000000, -0.000049, 0.000084
8.000000, 46.000000, -0.000039, 0.000083
8.000000, 47.000000, -0.000029, 0.000082
8.000000, 48.000000, -0.000019, 0.000081
8.000000, 49.000000, -0.000009, 0.000081
9.000000, 0.000000, -0.000009, -0.000084
9.000000, 1.000000, -0.000017, -0.000084
9.000000, 2.000000, -0.000026, -0.000085
9.000000, 3.000000, -0.000035, -0.000086
9.000000, 4.000000, -0.000045, -0.000088
9.000000, 5.000000, -0.000055, -0.000090
9.000000, 6.000000, -0.000065, -0.000093
9.000000, 7.000000, -0.000076, -0.000095
9.000000, 8.000000, -0.000088, -0.000098
9.000000, 9.000000, -0.000100, -0.000100
9.000000, 10.000000, -0.000114, -0.000103
9.000000, 11.000000, -0.000128, -0.000105
9.000000, 12.000000, -0.000143, -0.000107
9.000000, 13.000000, -0.000158, -0.000108
9.000000, 14.000000, -0.000175, -0.000109
9.000000, 15.000000, -0.000192, -0.000108
9.000000, 16.000000, -0.000210, -0.000106
9.000000, 17.000000, -0.000228, -0.000102
9.000000, 18.000000, -0.000246, -0.000096
9.000000, 19.000000, -0.000264, -0.000088
9.000000, 20.000000, -0.000280, -0.000078
9.000000, 21.000000, -0.000295, -0.000066
9.000000, 22.000000, -0.000307, -0.000051
9.000000, 23.000000, -0.000316, -0.000035
9.000000, 24.000000, -0.000322, -0.000017
9.000000, 25.000000, -0.000324, 0.000001
9.000000, 26.000000, -0.000322, 0.000019
9.000000, 27.000000, -0.000316, 0.000037
9.000000, 28.000000, -0.000306, 0.000053
9.000000, 29.000000, -0.000294, 0.000067
9.000000, 30.000000, -0.000279, 0.000080
9.000000, 31.000000, -0.000263, 0.000090
9.000000, 32.000000, -0.000245, 0.000098
9.000000, 33.000000, -0.000227, 0.000104
9.000000, 34.000000, -0.000209, 0.000108
9.000000, 35.000000, -0.000191, 0.000110
9.000000, 36.000000, -0.000173, 0.000111
9.000000, 37.000000, -0.000156, 0.000111
9.000000, 38.000000, -0.000140, 0.000110
9.000000, 39.000000, -0.000125, 0.000108
9.000000, 40.000000, -0.000110, 0.000106
9.000000, 41.000000, -0.000097, 0.000104
9.000000, 42.000000, -0.000084, 0.000102
9.000000, 43.000000, -0.000072, 0.000099
9.000000, 44.000000, -0.000060, 0.000097
9.000000, 45.000000, -0.000050, 0.000095
9.000000, 46.000000, -0.000039, 0.000093
9.000000, 47.000000, -0.000029, 0.000092
9.000000, 48.000000, -0.000019, 0.000091
9.000000, 49.000000, -0.000010, 0.000091
10.000000, 0.000000, -0.000009, -0.000092
10.000000, 1.000000, -0.000017, -0.000093
10.000000, 2.000000, -0.000026, -0.000094
10.000000, 3.000000, -0.000036, -0.000096
10.000000, 4.000000, -0.000045, -0.000098
10.000000, 5.000000, -0.000055, -0.000101
10.000000, 6.000000, -0.000066, -0.000103
10.000000, 7.000000, -0.000078, -0.000107
10.000000, 8.000000, -0.000090, -0.000110
10.000000, 9.000000, -0.000103, -0.000114
10.000000, 10.000000, -0.000117, -0.000117
10.000000, 11.000000, -0.000132, -0.000120
10.000000, 12.000000, -0.000149, -0.000123
10.000000, 13.000000, -0.000166, -0.000125
10.000000, 14.000000, -0.000185, -0.000127
10.000000, 15.000000, -0.000205, -0.000127
10.000000, 16.000000, -0.000226, -0.000125
10.000000, 17.000000, -0.000247, -0.000121
10.000000, 18.000000, -0.000269, -0.000115
10.000000, 19.000000, -0.000290, -0.000107
10.000000, 20.000000, -0.000310, -0.000095
10.000000, 21.000000, -0.000328, -0.000080
10.000000, 22.000000, -0.000343, -0.000063
10.000000, 23.000000, -0.000355, -0.000043
10.000000, 24.000000, -0.000362, -0.000022
10.000000, 25.000000, -0.000365, 0.000001
10.000000, 26.000000, -0.000362, 0.000024
10.000000, 27.000000, -0.000355, 0.000045
10.000000, 28.000000, -0.000343, 0.000065
10.000000, 29.000000, -0.000327, 0.000082
10.000000, 30.000000, -0.000309, 0.000097
10.000000, 31.000000, -0.000289, 0.000109
10.000000, 32.000000, -0.000267, 0.000118
10.000000, 33.000000, -0.000246, 0.000124
10.000000, 34.000000, -0.000224, 0.000128
10.000000, 35.000000, -0.000203, 0.000129
10.000000, 36.000000, -0.000183, 0.000130
10.000000, 37.000000, -0.000164, 0.000129
10.000000, 38.000000, -0.000146, 0.000126
10.000000, 39.000000, -0.000129, 0.000124
10.000000, 40.000000, -0.000114, 0.000121
10.000000, 41.000000, -0.000099, 0.000118
10.000000, 42.000000, -0.000086, 0.000114
10.000000, 43.000000, -0.000073, 0.000111
10.000000, 44.000000, -0.000061, 0.000108
10.000000, 45.000000, -0.000050, 0.000106
10.000000, 46.000000, -0.000040, 0.000104
10.000000, 47.000000, -0.000029, 0.000102
10.000000, 48.000000, -0.000019, 0.000101
10.000000, 49.000000, -0.000010, 0.000100
11.000000, 0.000000, -0.000009, -0.000101
11.000000, 1.000000, -0.000017, -0.000102
11.000000, 2.000000, -0.000026, -0.000103
11.000000, 3.000000, -0.000036, -0.000105
11.000000, 4.000000, -0.000045, -0.000108
11.000000, 5.000000, -0.000056, -0.000111
11.000000, 6.000000, -0.000067, -0.000115
11.000000, 7.000000, -0.000079, -0.000119
11.000000, 8.000000, -0.000091, -0.000123
11.000000, 9.000000, -0.000105, -0.000128
11.000000, 10.000000, -0.000120, -0.000132
11.000000, 11.000000, -0.000137, -0.000137
11.000000, 12.000000, -0.000155, -0.000141
11.000000, 13.000000, -0.000174, -0.000145
11.000000, 14.000000, -0.000196, -0.000147
11.000000, 15.000000, -0.000219, -0.000149
11.000000, 16.000000, -0.000243, -0.000148
11.000000, 17.000000, -0.000268, -0.000145
11.000000, 18.000000, -0.000294, -0.000139
11.000000, 19.000000, -0.000320, -0.000129
11.000000, 20.000000, -0.000345, -0.000116
11.000000, 21.000000, -0.000368, -0.000099
11.000000, 22.000000, -0.000388, -0.000078
11.000000, 23.000000, -0.000403, -0.000054
11.000000, 24.000000, -0.000413, -0.000027
11.000000, 25.000000, -0.000416, 0.000001
11.000000, 26.000000, -0.000413, 0.000029
11.000000, 27.000000, -0.000403, 0.000056
11.000000, 28.000000, -0.000388, 0.000080
11.000000, 29.000000, -0.000368, 0.000101
11.000000, 30.000000, -0.000345, 0.000119
11.000000, 31.000000, -0.000319, 0.000132
11.000000, 32.000000, -0.000293, 0.000141
11.000000, 33.000000, -0.000267, 0.000147
11.000000, 34.000000, -0.000241, 0.000151
11.000000, 35.000000, -0.000217, 0.000151
11.000000, 36.000000, -0.000194, 0.000150
11.000000, 37.000000, -0.000172, 0.000148
11.000000, 38.000000, -0.000152, 0.000145
11.000000, 39.000000, -0.000134, 0.000141
11.000000, 40.000000, -0.000117, 0.000136
11.000000, 41.000000, -0.000102, 0.000132
11.000000, 42.000000, -0.000088, 0.000128
11.000000, 43.000000, -0.000074, 0.000124
11.000000, 44.000000, -0.000062, 0.000120
11.000000, 45.000000, -0.000051, 0.000117
11.000000, 46.000000, -0.000040, 0.000114
11.000000, 47.000000, -0.000029, 0.000112
11.000000, 48.000000, -0.000019, 0.000111
11.000000, 49.000000, -0.000010, 0.000110
12.000000, 0.000000, -0.000009, -0.000110
12.000000, 1.000000, -0.000017, -0.000111
12.000000, 2.000000, -0.000026, -0.000112
12.000000, 3.000000, -0.000036, -0.000115
12.000000, 4.000000, -0.000045, -0.000118
12.000000, 5.000000, -0.000056, -0.000122
12.000000, 6.000000, -0.000067, -0.000126
12.000000, 7.000000, -0.000079, -0.000131
